       Step     Time          Energy         fmax
GPMin:   26 00:00:39       -5.862644        0.0429
GPMin:   27 00:00:45       -5.868754        0.0307
GPMin:   28 00:00:52       -5.870697        0.0232
GPMin:   29 00:00:58       -5.872376        0.0234
GPMin:   30 00:01:04       -5.873286        0.0096
       Step     Time          Energy         fmax
GPMin:    0 00:01:14       -5.473933        0.1893
GPMin:    1 00:01:22       -5.597156        0.1631
GPMin:    2 00:01:30       -5.662894        0.1338
GPMin:    3 00:01:37       -5.703475        0.0789
GPMin:    4 00:01:43       -5.720608        0.0417
GPMin:    5 00:01:48       -5.729139        0.0408
GPMin:    6 00:01:54       -5.737950        0.0348
GPMin:    7 00:02:00       -5.749787        0.0366
GPMin:    8 00:02:06       -5.764650        0.0524
GPMin:    9 00:02:12       -5.784997        0.0671
GPMin:   10 00:02:19       -5.810450        0.0728
GPMin:   11 00:02:25       -5.840395        0.0715
GPMin:   12 00:02:32       -5.861323        0.0450
GPMin:   13 00:02:38       -5.868360        0.0301
GPMin:   14 00:02:43       -5.870888        0.0261
GPMin:   15 00:02:49       -5.872771        0.0176
       Step     Time          Energy         fmax
GPMin:    0 00:02:59       -5.183284        0.6975
GPMin:    1 00:03:07       -5.455463        0.1981
GPMin:    2 00:03:15       -5.525872        0.1705
GPMin:    3 00:03:22       -5.584775        0.1455
GPMin:    4 00:03:29       -5.641979        0.1056
GPMin:    5 00:03:35       -5.667200        0.0949
GPMin:    6 00:03:41       -5.677732        0.0853
GPMin:    7 00:03:55       -5.698754        0.1143
GPMin:    8 00:04:09       -5.713005        0.0572
GPMin:    9 00:04:15       -5.722541        0.0532
GPMin:   10 00:04:24       -5.728218        0.0404
GPMin:   11 00:04:30       -5.736110        0.0403
GPMin:   12 00:04:36       -5.745837        0.0478
GPMin:   13 00:04:42       -5.759389        0.0472
GPMin:   14 00:04:48       -5.772912        0.0531
GPMin:   15 00:04:54       -5.792160        0.0681
GPMin:   16 00:05:00       -5.813578        0.0730
GPMin:   17 00:05:07       -5.836357        0.0737
GPMin:   18 00:05:13       -5.855432        0.0594
GPMin:   19 00:05:20       -5.866273        0.0333
GPMin:   20 00:05:26       -5.869533        0.0313
GPMin:   21 00:05:31       -5.871248        0.0262
GPMin:   22 00:05:36       -5.872719        0.0188
       Step     Time          Energy         fmax
GPMin:    0 00:05:46       -5.536924        0.2208
GPMin:    1 00:05:54       -5.657944        0.1485
GPMin:    2 00:06:01       -5.709913        0.1028
GPMin:    3 00:06:07       -5.734778        0.0624
GPMin:    4 00:06:14       -5.747377        0.0436
GPMin:    5 00:06:21       -5.757433        0.0490
GPMin:    6 00:06:27       -5.772878        0.0532
GPMin:    7 00:06:34       -5.795559        0.0595
GPMin:    8 00:06:40       -5.824859        0.0716
GPMin:    9 00:06:47       -5.850155        0.0703
GPMin:   10 00:06:53       -5.865532        0.0360
GPMin:   11 00:06:59       -5.869166        0.0241
GPMin:   12 00:07:04       -5.871842        0.0211
GPMin:   13 00:07:10       -5.873333        0.0087
       Step     Time          Energy         fmax
GPMin:    0 00:07:20       -5.454165        0.3220
GPMin:    1 00:07:27       -5.566249        0.1692
GPMin:    2 00:07:35       -5.626816        0.0986
