       Step     Time          Energy         fmax
GPMin:    7 21:37:25       -4.740362        0.0739
GPMin:    8 21:37:30       -4.755326        0.0644
GPMin:    9 21:37:34       -4.766986        0.0569
GPMin:   10 21:37:38       -4.776426        0.0477
GPMin:   11 21:37:43       -4.784416        0.0280
GPMin:   12 21:37:47       -4.788102        0.0223
GPMin:   13 21:37:51       -4.790055        0.0159
       Step     Time          Energy         fmax
GPMin:    0 21:38:00       -3.662793        0.6204
GPMin:    1 21:38:06       -3.925289        0.3230
GPMin:    2 21:38:12       -4.052923        0.2390
GPMin:    3 21:38:17       -4.151677        0.2325
GPMin:    4 21:38:22       -4.218934        0.2469
GPMin:    5 21:38:27       -4.287316        0.2675
GPMin:    6 21:38:33       -4.393278        0.2561
GPMin:    7 21:38:38       -4.461193        0.1978
GPMin:    8 21:38:43       -4.501831        0.1099
GPMin:    9 21:38:48       -4.518043        0.1023
GPMin:   10 21:38:53       -4.546649        0.1260
GPMin:   11 21:38:58       -4.587070        0.1214
GPMin:   12 21:39:02       -4.639768        0.1335
GPMin:   13 21:39:07       -4.695453        0.1288
GPMin:   14 21:39:12       -4.737452        0.1040
GPMin:   15 21:39:17       -4.762891        0.0884
GPMin:   16 21:39:22       -4.778061        0.1232
GPMin:   17 21:39:27       -4.797352        0.1351
GPMin:   18 21:39:31       -4.821866        0.1099
GPMin:   19 21:39:36       -4.847492        0.0768
GPMin:   20 21:39:41       -4.869489        0.0707
GPMin:   21 21:39:45       -4.887953        0.0635
GPMin:   22 21:39:49       -4.902085        0.0671
GPMin:   23 21:39:53       -4.912038        0.0597
GPMin:   24 21:39:58       -4.916171        0.0550
GPMin:   25 21:40:02       -4.919667        0.0497
GPMin:   26 21:40:07       -4.926097        0.0334
GPMin:   27 21:40:11       -4.929294        0.0303
GPMin:   28 21:40:15       -4.932046        0.0253
GPMin:   29 21:40:19       -4.932842        0.0216
GPMin:   30 21:40:23       -4.933465        0.0187
       Step     Time          Energy         fmax
GPMin:    0 21:40:32       -4.446801        0.2737
GPMin:    1 21:40:37       -4.580722        0.1903
GPMin:    2 21:40:41       -4.668759        0.1615
GPMin:    3 21:40:46       -4.736905        0.1378
GPMin:    4 21:40:51       -4.786476        0.0985
GPMin:    5 21:40:56       -4.811478        0.0450
GPMin:    6 21:41:01       -4.816738        0.0300
GPMin:    7 21:41:05       -4.818808        0.0249
GPMin:    8 21:41:10       -4.824262        0.0363
GPMin:    9 21:41:15       -4.833329        0.0464
GPMin:   10 21:41:20       -4.841204        0.0321
GPMin:   11 21:41:25       -4.846580        0.0272
GPMin:   12 21:41:29       -4.848413        0.0295
GPMin:   13 21:41:33       -4.850290        0.0335
GPMin:   14 21:41:37       -4.855598        0.0383
GPMin:   15 21:41:41       -4.865294        0.0461
GPMin:   16 21:41:46       -4.877194        0.0478
GPMin:   17 21:41:50       -4.885392        0.0274
GPMin:   18 21:41:54       -4.889533        0.0155
       Step     Time          Energy         fmax
GPMin:    0 21:42:02       -4.068738        0.1813
GPMin:    1 21:42:08       -4.099679        0.1730
GPMin:    2 21:42:13       -4.155883        0.1260
GPMin:    3 21:42:18       -4.230108        0.1621
GPMin:    4 21:42:23       -4.317404        0.2034
GPMin:    5 21:42:28       -4.416581        0.2105
GPMin:    6 21:42:33       -4.495016        0.1385
GPMin:    7 21:42:38       -4.518933        0.0550
GPMin:    8 21:42:42       -4.523064        0.0502
GPMin:    9 21:42:46       -4.537402        0.0585
GPMin:   10 21:42:50       -4.565706        0.0755
GPMin:   11 21:42:55       -4.603284        0.0994
GPMin:   12 21:42:59       -4.646787        0.1008
GPMin:   13 21:43:04       -4.690163        0.0765
GPMin:   14 21:43:09       -4.716259        0.0738
GPMin:   15 21:43:14       -4.734580        0.0942
GPMin:   16 21:43:19       -4.764159        0.1119
GPMin:   17 21:43:23       -4.798387        0.0852
GPMin:   18 21:43:27       -4.827908        0.0720
GPMin:   19 21:43:32       -4.854826        0.0777
GPMin:   20 21:43:36       -4.879131        0.0719
GPMin:   21 21:43:41       -4.894997        0.0645
GPMin:   22 21:43:45       -4.904257        0.0683
GPMin:   23 21:43:49       -4.914774        0.0520
GPMin:   24 21:43:54       -4.923774        0.0436
GPMin:   25 21:43:58       -4.928269        0.0401
GPMin:   26 21:44:02       -4.930852        0.0266
GPMin:   27 21:44:07       -4.932214        0.0211
GPMin:   28 21:44:10       -4.933422        0.0113
       Step     Time          Energy         fmax
GPMin:    0 21:44:18       -4.361126        0.3863
GPMin:    1 21:44:24       -4.544893        0.2358
GPMin:    2 21:44:29       -4.630757        0.1750
GPMin:    3 21:44:34       -4.692228        0.1224
GPMin:    4 21:44:40       -4.740756        0.1030
GPMin:    5 21:44:45       -4.783301        0.0888
GPMin:    6 21:44:50       -4.815205        0.0625
GPMin:    7 21:44:54       -4.831222        0.0432
GPMin:    8 21:44:59       -4.837240        0.0312
