       Step     Time          Energy         fmax
       Step     Time          Energy         fmax
GPMin:    0 20:13:58       -3.170716        1.3519
GPMin:    1 20:14:04       -4.012750        0.6045
GPMin:    2 20:14:10       -4.290688        0.2545
GPMin:    3 20:14:15       -4.356279        0.0959
GPMin:    4 20:14:20       -4.365499        0.1228
GPMin:    5 20:14:25       -4.378595        0.1068
GPMin:    6 20:14:43       -4.400868        0.1037
GPMin:    7 20:14:55       -4.411107        0.0682
GPMin:    8 20:15:14       -4.426758        0.1613
GPMin:    9 20:15:20       -4.437155        0.0787
GPMin:   10 20:15:55       -4.442174        0.0585
GPMin:   11 20:16:01       -4.461814        0.2698
GPMin:   12 20:16:06       -4.470391        0.1064
GPMin:   13 20:16:12       -4.481364        0.1842
GPMin:   14 20:16:25       -4.511582        0.1983
GPMin:   15 20:16:31       -4.576148        0.2144
GPMin:   16 20:16:36       -4.612435        0.1953
GPMin:   17 20:16:41       -4.637237        0.1903
GPMin:   18 20:16:47       -4.681683        0.1731
GPMin:   19 20:16:52       -4.701269        0.1615
GPMin:   20 20:16:59       -4.765436        0.1210
GPMin:   21 20:17:05       -4.815330        0.1243
GPMin:   22 20:17:10       -4.837693        0.0959
GPMin:   23 20:17:15       -4.847597        0.0890
GPMin:   24 20:17:19       -4.853054        0.1020
GPMin:   25 20:17:24       -4.861763        0.0993
GPMin:   26 20:17:29       -4.873461        0.0761
GPMin:   27 20:17:33       -4.882103        0.0390
GPMin:   28 20:17:37       -4.883855        0.0430
GPMin:   29 20:17:42       -4.885406        0.0407
GPMin:   30 20:17:46       -4.886704        0.0376
GPMin:   31 20:17:51       -4.887796        0.0315
GPMin:   32 20:17:55       -4.889195        0.0311
GPMin:   33 20:17:58       -4.889483        0.0273
GPMin:   34 20:18:03       -4.890016        0.0162
       Step     Time          Energy         fmax
GPMin:    0 20:18:10       -3.958551        0.9692
GPMin:    1 20:18:15       -4.499118        0.4398
GPMin:    2 20:18:21       -4.679869        0.1933
GPMin:    3 20:18:26       -4.724181        0.0938
GPMin:    4 20:18:31       -4.732298        0.0835
GPMin:    5 20:18:35       -4.750487        0.0719
GPMin:    6 20:18:40       -4.761953        0.0635
GPMin:    7 20:18:44       -4.775436        0.0522
GPMin:    8 20:18:49       -4.787436        0.0407
GPMin:    9 20:18:53       -4.795319        0.0340
GPMin:   10 20:18:58       -4.799692        0.0279
GPMin:   11 20:19:02       -4.802142        0.0234
GPMin:   12 20:19:07       -4.803661        0.0173
       Step     Time          Energy         fmax
GPMin:    0 20:19:16       -3.131327        1.1489
GPMin:    1 20:19:23       -3.707252        0.4440
GPMin:    2 20:19:30       -3.895262        0.3592
GPMin:    3 20:19:37       -3.987989        0.1938
GPMin:    4 20:19:43       -4.042775        0.2129
GPMin:    5 20:19:49       -4.066919        0.2182
GPMin:    6 20:19:55       -4.275412        0.1453
GPMin:    7 20:20:01       -4.293239        0.2799
GPMin:    8 20:20:07       -4.310182        0.1897
GPMin:    9 20:20:14       -4.355791        0.1912
GPMin:   10 20:20:19       -4.369379        0.1698
GPMin:   11 20:20:25       -4.413813        0.1440
GPMin:   12 20:20:30       -4.443798        0.1449
GPMin:   13 20:20:35       -4.487895        0.1513
GPMin:   14 20:20:40       -4.546399        0.1656
GPMin:   15 20:20:46       -4.604058        0.1784
GPMin:   16 20:20:52       -4.667470        0.1862
GPMin:   17 20:20:57       -4.741237        0.1851
GPMin:   18 20:21:03       -4.800149        0.1648
GPMin:   19 20:21:08       -4.849912        0.1194
GPMin:   20 20:21:13       -4.878482        0.0684
GPMin:   21 20:21:19       -4.888629        0.0820
GPMin:   22 20:21:24       -4.895874        0.0879
GPMin:   23 20:21:30       -4.903851        0.0469
GPMin:   24 20:21:34       -4.908933        0.0495
GPMin:   25 20:21:39       -4.917038        0.0611
GPMin:   26 20:21:44       -4.921190        0.0423
GPMin:   27 20:21:49       -4.925067        0.0473
GPMin:   28 20:21:53       -4.929091        0.0382
GPMin:   29 20:21:58       -4.931549        0.0195
       Step     Time          Energy         fmax
